promo_id,store_id,store_name,province,item_id,item_name,category,start_date,end_date,duration_days,discount_pct,promo_type
731,2,Parramatta,New South Wales,10,Vanilla Ice Cream 2L,Dairy & Frozen,2025-09-10,2025-09-23,14,15.0,In-Store Display
732,2,Parramatta,New South Wales,10,Vanilla Ice Cream 2L,Dairy & Frozen,2025-05-17,2025-05-29,13,15.0,In-Store Display
733,2,Parramatta,New South Wales,10,Vanilla Ice Cream 2L,Dairy & Frozen,2025-12-24,2025-12-28,5,20.0,Catalogue
734,2,Parramatta,New South Wales,10,Vanilla Ice Cream 2L,Dairy & Frozen,2023-03-27,2023-04-05,10,15.0,In-Store Display
735,2,Parramatta,New South Wales,10,Vanilla Ice Cream 2L,Dairy & Frozen,2023-01-24,2023-02-06,14,15.0,In-Store Display
736,2,Parramatta,New South Wales,10,Vanilla Ice Cream 2L,Dairy & Frozen,2023-05-22,2023-05-29,8,20.0,Catalogue
737,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2025-10-15,2025-10-20,6,20.0,Catalogue
738,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2023-01-02,2023-01-06,5,15.0,In-Store Display
739,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-05-07,2024-05-20,14,20.0,Catalogue
740,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2023-10-24,2023-11-03,11,20.0,Catalogue
741,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2023-12-12,2023-12-22,11,10.0,In-Store Display
742,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-08-25,2024-08-31,7,30.0,Catalogue
743,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2023-02-28,2023-03-11,12,15.0,In-Store Display
744,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2023-07-15,2023-07-23,9,15.0,In-Store Display
745,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-03-05,2024-03-10,6,15.0,In-Store Display
746,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2025-08-25,2025-09-07,14,15.0,In-Store Display
747,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-09-29,2024-10-08,10,25.0,Catalogue
748,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-11-08,2024-11-18,11,10.0,In-Store Display
749,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2025-06-28,2025-07-04,7,25.0,Catalogue
750,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2025-01-12,2025-01-20,9,15.0,In-Store Display
751,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2023-04-29,2023-05-04,6,30.0,Catalogue
752,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2025-05-10,2025-05-17,8,25.0,Catalogue
753,2,Parramatta,New South Wales,11,Frozen Mixed Vegetables 1kg,Dairy & Frozen,2024-06-17,2024-06-25,9,15.0,In-Store Display
754,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2025-06-04,2025-06-17,14,20.0,Catalogue
755,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2025-09-10,2025-09-17,8,25.0,Catalogue
756,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-03-01,2023-03-14,14,20.0,Catalogue
757,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-01-21,2023-02-03,14,20.0,Catalogue
758,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2024-10-23,2024-11-04,13,25.0,Catalogue
759,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-11-09,2023-11-18,10,10.0,In-Store Display
760,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-06-15,2023-06-27,13,10.0,In-Store Display
761,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2024-07-15,2024-07-25,11,50.0,Clearance
762,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-05-04,2023-05-09,6,15.0,In-Store Display
763,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2025-03-12,2025-03-23,12,15.0,In-Store Display
764,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2025-07-21,2025-07-25,5,10.0,In-Store Display
765,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-09-17,2023-09-22,6,10.0,In-Store Display
766,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-12-17,2023-12-24,8,15.0,In-Store Display
767,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2024-01-30,2024-02-09,11,15.0,In-Store Display
768,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2024-06-17,2024-06-24,8,15.0,In-Store Display
769,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2023-08-03,2023-08-15,13,15.0,In-Store Display
770,2,Parramatta,New South Wales,12,Frozen Meat Pies 4pk,Dairy & Frozen,2025-11-07,2025-11-18,12,50.0,Clearance
771,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2025-02-17,2025-02-25,9,15.0,In-Store Display
772,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2023-03-17,2023-03-25,9,10.0,In-Store Display
773,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2024-07-14,2024-07-27,14,10.0,In-Store Display
774,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2023-11-19,2023-11-25,7,25.0,Catalogue
775,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2024-12-12,2024-12-24,13,15.0,In-Store Display
776,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2025-06-23,2025-06-28,6,30.0,Catalogue
777,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2024-10-07,2024-10-15,9,25.0,Catalogue
778,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2023-08-14,2023-08-25,12,10.0,In-Store Display
779,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2023-09-28,2023-10-11,14,30.0,Catalogue
780,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2023-02-01,2023-02-12,12,25.0,Catalogue
781,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2025-04-29,2025-05-08,10,10.0,In-Store Display
782,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2025-01-09,2025-01-13,5,30.0,Catalogue
783,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2024-03-21,2024-03-26,6,10.0,In-Store Display
784,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2023-05-30,2023-06-09,11,10.0,In-Store Display
785,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2025-09-05,2025-09-15,11,25.0,Catalogue
786,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2024-05-27,2024-06-06,11,15.0,In-Store Display
787,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2024-01-16,2024-01-21,6,15.0,In-Store Display
788,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2025-10-01,2025-10-12,12,30.0,Catalogue
789,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2025-08-14,2025-08-21,8,10.0,In-Store Display
790,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2023-04-21,2023-04-25,5,25.0,Catalogue
791,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2024-02-22,2024-03-06,14,10.0,In-Store Display
792,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2025-03-26,2025-04-01,7,20.0,Catalogue
793,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2024-09-07,2024-09-18,12,30.0,Catalogue
794,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2024-11-09,2024-11-21,13,30.0,Catalogue
795,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2025-12-17,2025-12-28,12,20.0,Catalogue
796,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2024-04-12,2024-04-22,11,10.0,In-Store Display
797,2,Parramatta,New South Wales,13,Cola Soft Drink 1.25L,Beverages,2025-11-01,2025-11-13,13,20.0,Catalogue
798,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2024-06-17,2024-06-30,14,10.0,In-Store Display
799,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2025-03-06,2025-03-10,5,25.0,Catalogue
800,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2023-09-11,2023-09-23,13,20.0,Catalogue
801,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2023-07-06,2023-07-10,5,15.0,In-Store Display
802,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2025-09-01,2025-09-06,6,30.0,Catalogue
803,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2023-11-16,2023-11-22,7,20.0,Catalogue
804,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2023-05-02,2023-05-15,14,20.0,Catalogue
805,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2024-02-05,2024-02-10,6,10.0,In-Store Display
806,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2024-01-02,2024-01-09,8,25.0,Catalogue
807,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2025-10-30,2025-11-10,12,20.0,Catalogue
808,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2024-05-07,2024-05-17,11,10.0,In-Store Display
809,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2025-01-09,2025-01-15,7,30.0,Catalogue
810,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2024-04-16,2024-04-20,5,15.0,In-Store Display
811,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2024-07-24,2024-08-06,14,50.0,Clearance
812,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2025-04-01,2025-04-12,12,25.0,Catalogue
813,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2023-12-09,2023-12-14,6,15.0,In-Store Display
814,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2025-05-31,2025-06-12,13,15.0,In-Store Display
815,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2025-04-28,2025-05-10,13,15.0,In-Store Display
816,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2024-10-07,2024-10-12,6,20.0,Catalogue
817,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2023-02-20,2023-03-04,13,30.0,Catalogue
818,2,Parramatta,New South Wales,14,Orange Juice 2L,Beverages,2023-10-15,2023-10-22,8,20.0,Catalogue
819,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2024-07-05,2024-07-10,6,20.0,Catalogue
820,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2023-06-28,2023-07-06,9,20.0,Catalogue
821,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2025-07-02,2025-07-07,6,15.0,In-Store Display
822,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2023-07-21,2023-07-26,6,25.0,Catalogue
823,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2025-01-05,2025-01-17,13,10.0,In-Store Display
824,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2024-10-06,2024-10-18,13,20.0,Catalogue
825,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2024-08-30,2024-09-11,13,15.0,In-Store Display
826,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2025-10-26,2025-10-31,6,15.0,In-Store Display
827,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2024-03-22,2024-04-02,12,20.0,Catalogue
828,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2025-05-15,2025-05-25,11,25.0,Catalogue
829,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2023-10-08,2023-10-16,9,30.0,Catalogue
830,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2023-12-02,2023-12-10,9,20.0,Catalogue
831,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2023-04-12,2023-04-24,13,10.0,In-Store Display
832,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2025-03-17,2025-03-23,7,20.0,Catalogue
833,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2023-09-06,2023-09-18,13,10.0,In-Store Display
834,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2024-07-29,2024-08-04,7,15.0,In-Store Display
835,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2024-06-07,2024-06-19,13,25.0,Catalogue
836,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2023-01-15,2023-01-19,5,15.0,In-Store Display
837,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2024-04-24,2024-05-06,13,10.0,In-Store Display
838,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2025-04-12,2025-04-19,8,10.0,In-Store Display
839,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2025-11-18,2025-11-27,10,10.0,In-Store Display
840,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2023-11-08,2023-11-12,5,20.0,Catalogue
841,2,Parramatta,New South Wales,15,Spring Water 6L,Beverages,2023-12-26,2024-01-07,13,20.0,Catalogue
842,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2023-01-26,2023-02-04,10,20.0,Catalogue
843,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2023-12-13,2023-12-17,5,10.0,In-Store Display
844,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2023-08-23,2023-08-29,7,10.0,In-Store Display
845,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2023-04-30,2023-05-11,12,10.0,In-Store Display
846,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2025-08-16,2025-08-21,6,10.0,In-Store Display
847,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2024-06-07,2024-06-20,14,15.0,In-Store Display
848,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2023-10-02,2023-10-11,10,25.0,Catalogue
849,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2024-02-19,2024-03-03,14,15.0,In-Store Display
850,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2024-11-18,2024-11-24,7,20.0,Catalogue
851,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2023-11-14,2023-11-19,6,50.0,Clearance
852,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2024-04-05,2024-04-15,11,50.0,Clearance
853,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2025-01-29,2025-02-05,8,30.0,Catalogue
854,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2025-10-12,2025-10-18,7,25.0,Catalogue
855,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2023-06-03,2023-06-07,5,10.0,In-Store Display
856,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2024-10-22,2024-10-31,10,10.0,In-Store Display
857,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2025-06-15,2025-06-21,7,25.0,Catalogue
858,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2025-03-25,2025-03-31,7,15.0,In-Store Display
859,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2024-10-03,2024-10-07,5,10.0,In-Store Display
860,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2025-09-10,2025-09-23,14,15.0,In-Store Display
861,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2024-08-20,2024-08-26,7,20.0,Catalogue
862,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2025-05-16,2025-05-22,7,30.0,Catalogue
863,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2023-07-10,2023-07-20,11,15.0,In-Store Display
864,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2025-11-06,2025-11-17,12,10.0,In-Store Display
865,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2023-02-20,2023-03-04,13,20.0,Catalogue
866,2,Parramatta,New South Wales,16,Ground Coffee 1kg,Beverages,2025-07-10,2025-07-17,8,15.0,In-Store Display
867,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2025-10-13,2025-10-25,13,50.0,Clearance
868,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2024-04-14,2024-04-23,10,30.0,Catalogue
869,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2023-06-28,2023-07-07,10,20.0,Catalogue
870,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2023-08-12,2023-08-18,7,30.0,Catalogue
871,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2024-06-23,2024-07-01,9,15.0,In-Store Display
872,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2023-03-02,2023-03-11,10,20.0,Catalogue
873,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2025-02-22,2025-03-06,13,10.0,In-Store Display
874,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2023-04-02,2023-04-14,13,10.0,In-Store Display
875,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2023-09-25,2023-10-07,13,10.0,In-Store Display
876,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2025-08-12,2025-08-17,6,10.0,In-Store Display
877,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2025-04-20,2025-04-28,9,15.0,In-Store Display
878,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2023-09-03,2023-09-07,5,15.0,In-Store Display
879,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2024-01-05,2024-01-12,8,20.0,Catalogue
880,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2025-01-06,2025-01-19,14,15.0,In-Store Display
881,2,Parramatta,New South Wales,17,Black Tea Bags 100pk,Beverages,2024-08-05,2024-08-17,13,15.0,In-Store Display
882,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2023-08-03,2023-08-12,10,25.0,Catalogue
883,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2024-03-29,2024-04-07,10,15.0,In-Store Display
884,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2025-12-06,2025-12-15,10,20.0,Catalogue
885,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2025-11-14,2025-11-18,5,50.0,Clearance
886,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2025-08-08,2025-08-20,13,10.0,In-Store Display
887,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2025-04-02,2025-04-06,5,25.0,Catalogue
888,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2023-09-06,2023-09-16,11,15.0,In-Store Display
889,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2024-01-08,2024-01-15,8,30.0,Catalogue
890,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2023-06-30,2023-07-08,9,15.0,In-Store Display
891,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2025-01-16,2025-01-29,14,30.0,Catalogue
892,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2025-09-24,2025-09-28,5,20.0,Catalogue
893,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2024-11-04,2024-11-11,8,30.0,Catalogue
894,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2024-06-07,2024-06-16,10,10.0,In-Store Display
895,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2023-02-22,2023-02-26,5,25.0,Catalogue
896,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2025-05-10,2025-05-22,13,30.0,Catalogue
897,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2023-03-30,2023-04-10,12,25.0,Catalogue
898,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2023-01-31,2023-02-05,6,15.0,In-Store Display
899,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2024-07-17,2024-07-22,6,25.0,Catalogue
900,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2024-02-27,2024-03-11,14,10.0,In-Store Display
901,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2024-08-14,2024-08-22,9,30.0,Catalogue
902,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2024-12-21,2024-12-25,5,30.0,Catalogue
903,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2023-04-26,2023-05-02,7,10.0,In-Store Display
904,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2023-11-24,2023-12-06,13,15.0,In-Store Display
905,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2024-10-01,2024-10-12,12,10.0,In-Store Display
906,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2023-11-03,2023-11-07,5,10.0,In-Store Display
907,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2024-05-08,2024-05-13,6,15.0,In-Store Display
908,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2025-07-08,2025-07-14,7,30.0,Catalogue
909,2,Parramatta,New South Wales,18,Sports Drink 600ml,Beverages,2023-05-23,2023-05-28,6,25.0,Catalogue
910,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2024-05-05,2024-05-14,10,15.0,In-Store Display
911,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2023-08-12,2023-08-23,12,20.0,Catalogue
912,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2024-06-26,2024-07-03,8,10.0,In-Store Display
913,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2023-10-27,2023-11-08,13,20.0,Catalogue
914,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2024-11-24,2024-12-05,12,20.0,Catalogue
915,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2024-02-22,2024-03-01,9,30.0,Catalogue
916,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2023-03-31,2023-04-07,8,20.0,Catalogue
917,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2024-01-15,2024-01-20,6,25.0,Catalogue
918,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2024-03-25,2024-04-04,11,15.0,In-Store Display
919,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2023-05-03,2023-05-14,12,30.0,Catalogue
920,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2023-07-04,2023-07-16,13,30.0,Catalogue
921,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2025-11-11,2025-11-21,11,20.0,Catalogue
922,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2025-01-23,2025-01-31,9,10.0,In-Store Display
923,2,Parramatta,New South Wales,19,Potato Chips 175g,Snacks,2025-05-28,2025-06-01,5,10.0,In-Store Display
