date,city,province,temperature,humidity,season,month,temp_norm,temp_anomaly,is_humid
2023-04-11,Melbourne,Victoria,15.4,66.0,Autumn,4,16.34888888888889,-0.95,0
2023-04-12,Melbourne,Victoria,19.2,81.2,Autumn,4,16.34888888888889,2.85,1
2023-04-13,Melbourne,Victoria,15.0,60.4,Autumn,4,16.34888888888889,-1.35,0
2023-04-14,Melbourne,Victoria,22.9,57.6,Autumn,4,16.34888888888889,6.55,0
2023-04-15,Melbourne,Victoria,18.9,72.3,Autumn,4,16.34888888888889,2.55,0
2023-04-16,Melbourne,Victoria,11.2,67.0,Autumn,4,16.34888888888889,-5.15,0
2023-04-17,Melbourne,Victoria,11.8,77.0,Autumn,4,16.34888888888889,-4.55,0
2023-04-18,Melbourne,Victoria,13.3,48.8,Autumn,4,16.34888888888889,-3.05,0
2023-04-19,Melbourne,Victoria,11.9,63.3,Autumn,4,16.34888888888889,-4.45,0
2023-04-20,Melbourne,Victoria,13.9,56.3,Autumn,4,16.34888888888889,-2.45,0
2023-04-21,Melbourne,Victoria,16.3,67.4,Autumn,4,16.34888888888889,-0.05,0
2023-04-22,Melbourne,Victoria,18.0,68.7,Autumn,4,16.34888888888889,1.65,0
2023-04-23,Melbourne,Victoria,18.5,73.0,Autumn,4,16.34888888888889,2.15,0
2023-04-24,Melbourne,Victoria,16.9,68.3,Autumn,4,16.34888888888889,0.55,0
2023-04-25,Melbourne,Victoria,11.0,66.7,Autumn,4,16.34888888888889,-5.35,0
2023-04-26,Melbourne,Victoria,16.1,73.5,Autumn,4,16.34888888888889,-0.25,0
2023-04-27,Melbourne,Victoria,15.1,73.1,Autumn,4,16.34888888888889,-1.25,0
2023-04-28,Melbourne,Victoria,15.8,49.8,Autumn,4,16.34888888888889,-0.55,0
2023-04-29,Melbourne,Victoria,16.1,55.4,Autumn,4,16.34888888888889,-0.25,0
2023-04-30,Melbourne,Victoria,16.7,63.7,Autumn,4,16.34888888888889,0.35,0
2023-05-01,Melbourne,Victoria,8.7,85.6,Autumn,5,12.574193548387099,-3.87,1
2023-05-02,Melbourne,Victoria,10.1,69.9,Autumn,5,12.574193548387099,-2.47,0
2023-05-03,Melbourne,Victoria,5.8,78.5,Autumn,5,12.574193548387099,-6.77,0
2023-05-04,Melbourne,Victoria,10.7,68.4,Autumn,5,12.574193548387099,-1.87,0
2023-05-05,Melbourne,Victoria,11.0,69.8,Autumn,5,12.574193548387099,-1.57,0
2023-05-06,Melbourne,Victoria,15.1,75.5,Autumn,5,12.574193548387099,2.53,0
2023-05-07,Melbourne,Victoria,14.8,81.3,Autumn,5,12.574193548387099,2.23,1
2023-05-08,Melbourne,Victoria,19.8,79.7,Autumn,5,12.574193548387099,7.23,0
2023-05-09,Melbourne,Victoria,21.7,71.3,Autumn,5,12.574193548387099,9.13,0
2023-05-10,Melbourne,Victoria,20.5,72.7,Autumn,5,12.574193548387099,7.93,0
2023-05-11,Melbourne,Victoria,24.0,63.5,Autumn,5,12.574193548387099,11.43,0
2023-05-12,Melbourne,Victoria,19.6,72.8,Autumn,5,12.574193548387099,7.03,0
2023-05-13,Melbourne,Victoria,24.1,73.7,Autumn,5,12.574193548387099,11.53,0
2023-05-14,Melbourne,Victoria,23.3,73.4,Autumn,5,12.574193548387099,10.73,0
2023-05-15,Melbourne,Victoria,20.9,66.1,Autumn,5,12.574193548387099,8.33,0
2023-05-16,Melbourne,Victoria,20.9,79.7,Autumn,5,12.574193548387099,8.33,0
2023-05-17,Melbourne,Victoria,18.2,68.8,Autumn,5,12.574193548387099,5.63,0
2023-05-18,Melbourne,Victoria,18.9,72.5,Autumn,5,12.574193548387099,6.33,0
2023-05-19,Melbourne,Victoria,17.5,81.1,Autumn,5,12.574193548387099,4.93,1
2023-05-20,Melbourne,Victoria,17.5,69.3,Autumn,5,12.574193548387099,4.93,0
2023-05-21,Melbourne,Victoria,23.0,63.0,Autumn,5,12.574193548387099,10.43,0
2023-05-22,Melbourne,Victoria,20.5,80.7,Autumn,5,12.574193548387099,7.93,1
2023-05-23,Melbourne,Victoria,11.2,79.7,Autumn,5,12.574193548387099,-1.37,0
2023-05-24,Melbourne,Victoria,14.3,62.9,Autumn,5,12.574193548387099,1.73,0
2023-05-25,Melbourne,Victoria,12.9,69.4,Autumn,5,12.574193548387099,0.33,0
2023-05-26,Melbourne,Victoria,9.9,73.6,Autumn,5,12.574193548387099,-2.67,0
2023-05-27,Melbourne,Victoria,10.6,82.3,Autumn,5,12.574193548387099,-1.97,1
2023-05-28,Melbourne,Victoria,7.6,78.5,Autumn,5,12.574193548387099,-4.97,0
2023-05-29,Melbourne,Victoria,11.1,69.4,Autumn,5,12.574193548387099,-1.47,0
2023-05-30,Melbourne,Victoria,10.7,71.7,Autumn,5,12.574193548387099,-1.87,0
2023-05-31,Melbourne,Victoria,14.9,74.8,Autumn,5,12.574193548387099,2.33,0
2023-06-01,Melbourne,Victoria,11.8,83.2,Winter,6,10.273333333333333,1.53,1
2023-06-02,Melbourne,Victoria,13.2,83.5,Winter,6,10.273333333333333,2.93,1
2023-06-03,Melbourne,Victoria,10.4,79.6,Winter,6,10.273333333333333,0.13,0
2023-06-04,Melbourne,Victoria,7.4,93.7,Winter,6,10.273333333333333,-2.87,1
2023-06-05,Melbourne,Victoria,12.4,88.4,Winter,6,10.273333333333333,2.13,1
2023-06-06,Melbourne,Victoria,6.3,71.6,Winter,6,10.273333333333333,-3.97,0
2023-06-07,Melbourne,Victoria,10.2,83.3,Winter,6,10.273333333333333,-0.07,1
2023-06-08,Melbourne,Victoria,8.1,75.9,Winter,6,10.273333333333333,-2.17,0
2023-06-09,Melbourne,Victoria,5.0,82.2,Winter,6,10.273333333333333,-5.27,1
2023-06-10,Melbourne,Victoria,9.9,79.8,Winter,6,10.273333333333333,-0.37,0
2023-06-11,Melbourne,Victoria,11.0,52.8,Winter,6,10.273333333333333,0.73,0
2023-06-12,Melbourne,Victoria,11.2,62.4,Winter,6,10.273333333333333,0.93,0
2023-06-13,Melbourne,Victoria,14.3,77.6,Winter,6,10.273333333333333,4.03,0
2023-06-14,Melbourne,Victoria,13.0,69.1,Winter,6,10.273333333333333,2.73,0
2023-06-15,Melbourne,Victoria,11.7,82.7,Winter,6,10.273333333333333,1.43,1
2023-06-16,Melbourne,Victoria,9.3,72.1,Winter,6,10.273333333333333,-0.97,0
2023-06-17,Melbourne,Victoria,12.2,69.8,Winter,6,10.273333333333333,1.93,0
2023-06-18,Melbourne,Victoria,9.1,84.5,Winter,6,10.273333333333333,-1.17,1
2023-06-19,Melbourne,Victoria,9.7,70.8,Winter,6,10.273333333333333,-0.57,0
2023-06-20,Melbourne,Victoria,7.5,81.4,Winter,6,10.273333333333333,-2.77,1
2023-06-21,Melbourne,Victoria,8.0,74.7,Winter,6,10.273333333333333,-2.27,0
2023-06-22,Melbourne,Victoria,6.4,76.6,Winter,6,10.273333333333333,-3.87,0
2023-06-23,Melbourne,Victoria,8.7,67.5,Winter,6,10.273333333333333,-1.57,0
2023-06-24,Melbourne,Victoria,14.8,84.3,Winter,6,10.273333333333333,4.53,1
2023-06-25,Melbourne,Victoria,14.7,81.9,Winter,6,10.273333333333333,4.43,1
2023-06-26,Melbourne,Victoria,7.2,77.3,Winter,6,10.273333333333333,-3.07,0
2023-06-27,Melbourne,Victoria,9.8,77.5,Winter,6,10.273333333333333,-0.47,0
2023-06-28,Melbourne,Victoria,13.5,76.9,Winter,6,10.273333333333333,3.23,0
2023-06-29,Melbourne,Victoria,14.8,80.4,Winter,6,10.273333333333333,4.53,1
2023-06-30,Melbourne,Victoria,15.9,82.5,Winter,6,10.273333333333333,5.63,1
2023-07-01,Melbourne,Victoria,14.0,74.1,Winter,7,10.786021505376345,3.21,0
2023-07-02,Melbourne,Victoria,12.3,85.1,Winter,7,10.786021505376345,1.51,1
2023-07-03,Melbourne,Victoria,7.8,69.9,Winter,7,10.786021505376345,-2.99,0
2023-07-04,Melbourne,Victoria,4.2,73.2,Winter,7,10.786021505376345,-6.59,0
2023-07-05,Melbourne,Victoria,7.7,70.6,Winter,7,10.786021505376345,-3.09,0
2023-07-06,Melbourne,Victoria,12.0,80.0,Winter,7,10.786021505376345,1.21,0
2023-07-07,Melbourne,Victoria,17.0,73.8,Winter,7,10.786021505376345,6.21,0
2023-07-08,Melbourne,Victoria,16.2,76.5,Winter,7,10.786021505376345,5.41,0
2023-07-09,Melbourne,Victoria,17.4,64.7,Winter,7,10.786021505376345,6.61,0
2023-07-10,Melbourne,Victoria,13.9,72.1,Winter,7,10.786021505376345,3.11,0
2023-07-11,Melbourne,Victoria,12.8,80.3,Winter,7,10.786021505376345,2.01,1
2023-07-12,Melbourne,Victoria,9.7,72.4,Winter,7,10.786021505376345,-1.09,0
2023-07-13,Melbourne,Victoria,10.0,78.6,Winter,7,10.786021505376345,-0.79,0
2023-07-14,Melbourne,Victoria,7.3,91.2,Winter,7,10.786021505376345,-3.49,1
2023-07-15,Melbourne,Victoria,3.6,76.8,Winter,7,10.786021505376345,-7.19,0
2023-07-16,Melbourne,Victoria,1.5,67.2,Winter,7,10.786021505376345,-9.29,0
2023-07-17,Melbourne,Victoria,6.9,75.5,Winter,7,10.786021505376345,-3.89,0
2023-07-18,Melbourne,Victoria,5.3,76.8,Winter,7,10.786021505376345,-5.49,0
2023-07-19,Melbourne,Victoria,14.7,80.6,Winter,7,10.786021505376345,3.91,1
2023-07-20,Melbourne,Victoria,16.9,85.7,Winter,7,10.786021505376345,6.11,1
2023-07-21,Melbourne,Victoria,19.5,71.2,Winter,7,10.786021505376345,8.71,0
2023-07-22,Melbourne,Victoria,17.9,66.2,Winter,7,10.786021505376345,7.11,0
2023-07-23,Melbourne,Victoria,16.6,74.9,Winter,7,10.786021505376345,5.81,0
2023-07-24,Melbourne,Victoria,13.4,79.3,Winter,7,10.786021505376345,2.61,0
2023-07-25,Melbourne,Victoria,8.9,72.8,Winter,7,10.786021505376345,-1.89,0
2023-07-26,Melbourne,Victoria,9.7,74.6,Winter,7,10.786021505376345,-1.09,0
2023-07-27,Melbourne,Victoria,5.9,67.9,Winter,7,10.786021505376345,-4.89,0
2023-07-28,Melbourne,Victoria,5.6,74.2,Winter,7,10.786021505376345,-5.19,0
2023-07-29,Melbourne,Victoria,7.9,68.1,Winter,7,10.786021505376345,-2.89,0
2023-07-30,Melbourne,Victoria,10.1,60.6,Winter,7,10.786021505376345,-0.69,0
2023-07-31,Melbourne,Victoria,7.8,70.1,Winter,7,10.786021505376345,-2.99,0
2023-08-01,Melbourne,Victoria,5.5,78.2,Winter,8,10.667741935483871,-5.17,0
2023-08-02,Melbourne,Victoria,0.5,75.0,Winter,8,10.667741935483871,-10.17,0
2023-08-03,Melbourne,Victoria,5.8,67.3,Winter,8,10.667741935483871,-4.87,0
2023-08-04,Melbourne,Victoria,4.6,76.1,Winter,8,10.667741935483871,-6.07,0
2023-08-05,Melbourne,Victoria,9.0,78.1,Winter,8,10.667741935483871,-1.67,0
2023-08-06,Melbourne,Victoria,12.6,75.2,Winter,8,10.667741935483871,1.93,0
2023-08-07,Melbourne,Victoria,4.3,78.2,Winter,8,10.667741935483871,-6.37,0
2023-08-08,Melbourne,Victoria,3.1,70.6,Winter,8,10.667741935483871,-7.57,0
2023-08-09,Melbourne,Victoria,2.0,72.0,Winter,8,10.667741935483871,-8.67,0
2023-08-10,Melbourne,Victoria,6.5,69.0,Winter,8,10.667741935483871,-4.17,0
2023-08-11,Melbourne,Victoria,12.9,78.5,Winter,8,10.667741935483871,2.23,0
2023-08-12,Melbourne,Victoria,13.2,65.5,Winter,8,10.667741935483871,2.53,0
2023-08-13,Melbourne,Victoria,17.3,69.9,Winter,8,10.667741935483871,6.63,0
2023-08-14,Melbourne,Victoria,13.9,72.3,Winter,8,10.667741935483871,3.23,0
2023-08-15,Melbourne,Victoria,5.7,73.1,Winter,8,10.667741935483871,-4.97,0
2023-08-16,Melbourne,Victoria,8.8,69.5,Winter,8,10.667741935483871,-1.87,0
2023-08-17,Melbourne,Victoria,8.1,71.9,Winter,8,10.667741935483871,-2.57,0
2023-08-18,Melbourne,Victoria,9.8,76.2,Winter,8,10.667741935483871,-0.87,0
2023-08-19,Melbourne,Victoria,9.0,63.9,Winter,8,10.667741935483871,-1.67,0
2023-08-20,Melbourne,Victoria,11.6,81.0,Winter,8,10.667741935483871,0.93,1
2023-08-21,Melbourne,Victoria,13.7,69.4,Winter,8,10.667741935483871,3.03,0
2023-08-22,Melbourne,Victoria,9.2,68.9,Winter,8,10.667741935483871,-1.47,0
2023-08-23,Melbourne,Victoria,11.3,69.4,Winter,8,10.667741935483871,0.63,0
2023-08-24,Melbourne,Victoria,11.3,73.4,Winter,8,10.667741935483871,0.63,0
2023-08-25,Melbourne,Victoria,11.2,77.3,Winter,8,10.667741935483871,0.53,0
2023-08-26,Melbourne,Victoria,9.7,75.5,Winter,8,10.667741935483871,-0.97,0
2023-08-27,Melbourne,Victoria,11.0,72.9,Winter,8,10.667741935483871,0.33,0
2023-08-28,Melbourne,Victoria,9.6,66.4,Winter,8,10.667741935483871,-1.07,0
2023-08-29,Melbourne,Victoria,0.1,72.7,Winter,8,10.667741935483871,-10.57,0
2023-08-30,Melbourne,Victoria,9.2,66.4,Winter,8,10.667741935483871,-1.47,0
2023-08-31,Melbourne,Victoria,8.9,63.1,Winter,8,10.667741935483871,-1.77,0
2023-09-01,Melbourne,Victoria,12.6,75.4,Spring,9,13.554444444444446,-0.95,0
2023-09-02,Melbourne,Victoria,15.0,69.4,Spring,9,13.554444444444446,1.45,0
2023-09-03,Melbourne,Victoria,19.9,66.4,Spring,9,13.554444444444446,6.35,0
2023-09-04,Melbourne,Victoria,18.0,74.7,Spring,9,13.554444444444446,4.45,0
2023-09-05,Melbourne,Victoria,16.9,73.7,Spring,9,13.554444444444446,3.35,0
2023-09-06,Melbourne,Victoria,21.8,67.8,Spring,9,13.554444444444446,8.25,0
2023-09-07,Melbourne,Victoria,17.0,63.3,Spring,9,13.554444444444446,3.45,0
2023-09-08,Melbourne,Victoria,16.1,72.6,Spring,9,13.554444444444446,2.55,0
2023-09-09,Melbourne,Victoria,10.5,69.1,Spring,9,13.554444444444446,-3.05,0
2023-09-10,Melbourne,Victoria,18.5,63.2,Spring,9,13.554444444444446,4.95,0
2023-09-11,Melbourne,Victoria,17.4,52.3,Spring,9,13.554444444444446,3.85,0
2023-09-12,Melbourne,Victoria,14.5,62.4,Spring,9,13.554444444444446,0.95,0
2023-09-13,Melbourne,Victoria,15.6,61.7,Spring,9,13.554444444444446,2.05,0
2023-09-14,Melbourne,Victoria,15.3,66.5,Spring,9,13.554444444444446,1.75,0
2023-09-15,Melbourne,Victoria,13.9,68.6,Spring,9,13.554444444444446,0.35,0
2023-09-16,Melbourne,Victoria,10.7,75.6,Spring,9,13.554444444444446,-2.85,0
2023-09-17,Melbourne,Victoria,5.3,68.3,Spring,9,13.554444444444446,-8.25,0
2023-09-18,Melbourne,Victoria,8.0,84.6,Spring,9,13.554444444444446,-5.55,1
2023-09-19,Melbourne,Victoria,10.3,73.3,Spring,9,13.554444444444446,-3.25,0
2023-09-20,Melbourne,Victoria,4.9,63.6,Spring,9,13.554444444444446,-8.65,0
2023-09-21,Melbourne,Victoria,8.4,66.9,Spring,9,13.554444444444446,-5.15,0
2023-09-22,Melbourne,Victoria,11.5,69.6,Spring,9,13.554444444444446,-2.05,0
2023-09-23,Melbourne,Victoria,9.5,68.5,Spring,9,13.554444444444446,-4.05,0
2023-09-24,Melbourne,Victoria,13.1,73.0,Spring,9,13.554444444444446,-0.45,0
2023-09-25,Melbourne,Victoria,15.3,73.8,Spring,9,13.554444444444446,1.75,0
2023-09-26,Melbourne,Victoria,18.7,60.3,Spring,9,13.554444444444446,5.15,0
2023-09-27,Melbourne,Victoria,24.5,69.6,Spring,9,13.554444444444446,10.95,0
2023-09-28,Melbourne,Victoria,19.7,58.3,Spring,9,13.554444444444446,6.15,0
2023-09-29,Melbourne,Victoria,18.6,60.4,Spring,9,13.554444444444446,5.05,0
2023-09-30,Melbourne,Victoria,14.8,59.9,Spring,9,13.554444444444446,1.25,0
2023-10-01,Melbourne,Victoria,16.7,72.1,Spring,10,14.203225806451615,2.5,0
2023-10-02,Melbourne,Victoria,13.4,70.3,Spring,10,14.203225806451615,-0.8,0
2023-10-03,Melbourne,Victoria,18.6,60.4,Spring,10,14.203225806451615,4.4,0
2023-10-04,Melbourne,Victoria,19.3,73.5,Spring,10,14.203225806451615,5.1,0
2023-10-05,Melbourne,Victoria,16.1,55.7,Spring,10,14.203225806451615,1.9,0
2023-10-06,Melbourne,Victoria,10.8,68.6,Spring,10,14.203225806451615,-3.4,0
2023-10-07,Melbourne,Victoria,14.6,63.2,Spring,10,14.203225806451615,0.4,0
2023-10-08,Melbourne,Victoria,11.6,60.1,Spring,10,14.203225806451615,-2.6,0
2023-10-09,Melbourne,Victoria,8.4,57.3,Spring,10,14.203225806451615,-5.8,0
2023-10-10,Melbourne,Victoria,8.9,54.8,Spring,10,14.203225806451615,-5.3,0
2023-10-11,Melbourne,Victoria,11.3,65.1,Spring,10,14.203225806451615,-2.9,0
2023-10-12,Melbourne,Victoria,16.6,64.0,Spring,10,14.203225806451615,2.4,0
2023-10-13,Melbourne,Victoria,25.3,55.1,Spring,10,14.203225806451615,11.1,0
2023-10-14,Melbourne,Victoria,24.7,61.0,Spring,10,14.203225806451615,10.5,0
2023-10-15,Melbourne,Victoria,21.2,57.1,Spring,10,14.203225806451615,7.0,0
2023-10-16,Melbourne,Victoria,15.7,58.7,Spring,10,14.203225806451615,1.5,0
2023-10-17,Melbourne,Victoria,15.4,54.0,Spring,10,14.203225806451615,1.2,0
2023-10-18,Melbourne,Victoria,14.7,69.7,Spring,10,14.203225806451615,0.5,0
2023-10-19,Melbourne,Victoria,11.6,64.9,Spring,10,14.203225806451615,-2.6,0
2023-10-20,Melbourne,Victoria,8.7,56.1,Spring,10,14.203225806451615,-5.5,0
2023-10-21,Melbourne,Victoria,7.4,68.8,Spring,10,14.203225806451615,-6.8,0
2023-10-22,Melbourne,Victoria,8.8,59.2,Spring,10,14.203225806451615,-5.4,0
2023-10-23,Melbourne,Victoria,12.9,53.6,Spring,10,14.203225806451615,-1.3,0
2023-10-24,Melbourne,Victoria,13.2,58.2,Spring,10,14.203225806451615,-1.0,0
2023-10-25,Melbourne,Victoria,12.0,62.0,Spring,10,14.203225806451615,-2.2,0
2023-10-26,Melbourne,Victoria,8.0,66.1,Spring,10,14.203225806451615,-6.2,0
2023-10-27,Melbourne,Victoria,6.9,67.2,Spring,10,14.203225806451615,-7.3,0
2023-10-28,Melbourne,Victoria,6.6,62.8,Spring,10,14.203225806451615,-7.6,0
2023-10-29,Melbourne,Victoria,12.0,62.1,Spring,10,14.203225806451615,-2.2,0
2023-10-30,Melbourne,Victoria,8.7,62.9,Spring,10,14.203225806451615,-5.5,0
2023-10-31,Melbourne,Victoria,7.9,59.9,Spring,10,14.203225806451615,-6.3,0
2023-11-01,Melbourne,Victoria,13.6,53.0,Spring,11,16.355555555555554,-2.76,0
2023-11-02,Melbourne,Victoria,20.3,65.4,Spring,11,16.355555555555554,3.94,0
2023-11-03,Melbourne,Victoria,18.9,82.3,Spring,11,16.355555555555554,2.54,1
2023-11-04,Melbourne,Victoria,18.2,61.7,Spring,11,16.355555555555554,1.84,0
2023-11-05,Melbourne,Victoria,17.5,62.6,Spring,11,16.355555555555554,1.14,0
2023-11-06,Melbourne,Victoria,20.4,67.5,Spring,11,16.355555555555554,4.04,0
2023-11-07,Melbourne,Victoria,23.5,62.1,Spring,11,16.355555555555554,7.14,0
2023-11-08,Melbourne,Victoria,23.6,63.1,Spring,11,16.355555555555554,7.24,0
2023-11-09,Melbourne,Victoria,19.5,67.9,Spring,11,16.355555555555554,3.14,0
2023-11-10,Melbourne,Victoria,19.7,55.6,Spring,11,16.355555555555554,3.34,0
2023-11-11,Melbourne,Victoria,17.7,57.0,Spring,11,16.355555555555554,1.34,0
2023-11-12,Melbourne,Victoria,14.7,51.2,Spring,11,16.355555555555554,-1.66,0
2023-11-13,Melbourne,Victoria,9.0,61.1,Spring,11,16.355555555555554,-7.36,0
2023-11-14,Melbourne,Victoria,11.2,49.2,Spring,11,16.355555555555554,-5.16,0
2023-11-15,Melbourne,Victoria,11.3,54.3,Spring,11,16.355555555555554,-5.06,0
2023-11-16,Melbourne,Victoria,10.4,56.5,Spring,11,16.355555555555554,-5.96,0
2023-11-17,Melbourne,Victoria,13.9,66.9,Spring,11,16.355555555555554,-2.46,0
2023-11-18,Melbourne,Victoria,17.7,50.3,Spring,11,16.355555555555554,1.34,0
2023-11-19,Melbourne,Victoria,18.1,53.7,Spring,11,16.355555555555554,1.74,0
2023-11-20,Melbourne,Victoria,14.0,64.3,Spring,11,16.355555555555554,-2.36,0
2023-11-21,Melbourne,Victoria,17.0,56.7,Spring,11,16.355555555555554,0.64,0
2023-11-22,Melbourne,Victoria,17.1,73.4,Spring,11,16.355555555555554,0.74,0
2023-11-23,Melbourne,Victoria,18.0,54.5,Spring,11,16.355555555555554,1.64,0
2023-11-24,Melbourne,Victoria,13.6,59.4,Spring,11,16.355555555555554,-2.76,0
2023-11-25,Melbourne,Victoria,14.8,56.9,Spring,11,16.355555555555554,-1.56,0
2023-11-26,Melbourne,Victoria,17.9,63.7,Spring,11,16.355555555555554,1.54,0
2023-11-27,Melbourne,Victoria,16.4,63.4,Spring,11,16.355555555555554,0.04,0
2023-11-28,Melbourne,Victoria,15.3,68.1,Spring,11,16.355555555555554,-1.06,0
2023-11-29,Melbourne,Victoria,17.4,60.4,Spring,11,16.355555555555554,1.04,0
2023-11-30,Melbourne,Victoria,10.8,65.5,Spring,11,16.355555555555554,-5.56,0
2023-12-01,Melbourne,Victoria,14.7,65.0,Summer,12,18.478494623655912,-3.78,0
2023-12-02,Melbourne,Victoria,16.0,66.5,Summer,12,18.478494623655912,-2.48,0
2023-12-03,Melbourne,Victoria,17.5,60.1,Summer,12,18.478494623655912,-0.98,0
2023-12-04,Melbourne,Victoria,12.4,60.7,Summer,12,18.478494623655912,-6.08,0
2023-12-05,Melbourne,Victoria,17.5,64.4,Summer,12,18.478494623655912,-0.98,0
2023-12-06,Melbourne,Victoria,22.7,53.6,Summer,12,18.478494623655912,4.22,0
2023-12-07,Melbourne,Victoria,20.3,61.3,Summer,12,18.478494623655912,1.82,0
2023-12-08,Melbourne,Victoria,19.0,54.0,Summer,12,18.478494623655912,0.52,0
2023-12-09,Melbourne,Victoria,14.2,53.7,Summer,12,18.478494623655912,-4.28,0
2023-12-10,Melbourne,Victoria,18.6,66.7,Summer,12,18.478494623655912,0.12,0
2023-12-11,Melbourne,Victoria,17.5,62.1,Summer,12,18.478494623655912,-0.98,0
2023-12-12,Melbourne,Victoria,11.3,61.8,Summer,12,18.478494623655912,-7.18,0
2023-12-13,Melbourne,Victoria,15.4,54.6,Summer,12,18.478494623655912,-3.08,0
2023-12-14,Melbourne,Victoria,18.6,64.7,Summer,12,18.478494623655912,0.12,0
2023-12-15,Melbourne,Victoria,24.2,62.1,Summer,12,18.478494623655912,5.72,0
2023-12-16,Melbourne,Victoria,20.4,67.1,Summer,12,18.478494623655912,1.92,0
2023-12-17,Melbourne,Victoria,26.4,41.6,Summer,12,18.478494623655912,7.92,0
2023-12-18,Melbourne,Victoria,27.7,55.3,Summer,12,18.478494623655912,9.22,0
2023-12-19,Melbourne,Victoria,26.7,67.3,Summer,12,18.478494623655912,8.22,0
2023-12-20,Melbourne,Victoria,23.8,54.4,Summer,12,18.478494623655912,5.32,0
2023-12-21,Melbourne,Victoria,20.9,60.2,Summer,12,18.478494623655912,2.42,0
2023-12-22,Melbourne,Victoria,23.5,64.3,Summer,12,18.478494623655912,5.02,0
2023-12-23,Melbourne,Victoria,23.5,66.1,Summer,12,18.478494623655912,5.02,0
2023-12-24,Melbourne,Victoria,16.7,52.3,Summer,12,18.478494623655912,-1.78,0
2023-12-25,Melbourne,Victoria,15.9,59.0,Summer,12,18.478494623655912,-2.58,0
2023-12-26,Melbourne,Victoria,19.6,55.4,Summer,12,18.478494623655912,1.12,0
2023-12-27,Melbourne,Victoria,24.4,62.0,Summer,12,18.478494623655912,5.92,0
2023-12-28,Melbourne,Victoria,16.3,59.5,Summer,12,18.478494623655912,-2.18,0
2023-12-29,Melbourne,Victoria,16.4,61.7,Summer,12,18.478494623655912,-2.08,0
2023-12-30,Melbourne,Victoria,14.9,67.7,Summer,12,18.478494623655912,-3.58,0
2023-12-31,Melbourne,Victoria,15.4,55.2,Summer,12,18.478494623655912,-3.08,0
2024-01-01,Melbourne,Victoria,19.2,52.5,Summer,1,19.00215053763441,0.2,0
2024-01-02,Melbourne,Victoria,22.1,61.2,Summer,1,19.00215053763441,3.1,0
2024-01-03,Melbourne,Victoria,24.6,65.8,Summer,1,19.00215053763441,5.6,0
2024-01-04,Melbourne,Victoria,26.0,53.7,Summer,1,19.00215053763441,7.0,0
2024-01-05,Melbourne,Victoria,25.1,68.7,Summer,1,19.00215053763441,6.1,0
2024-01-06,Melbourne,Victoria,30.8,73.3,Summer,1,19.00215053763441,11.8,0
2024-01-07,Melbourne,Victoria,26.4,65.5,Summer,1,19.00215053763441,7.4,0
2024-01-08,Melbourne,Victoria,26.5,72.3,Summer,1,19.00215053763441,7.5,0
2024-01-09,Melbourne,Victoria,24.8,46.0,Summer,1,19.00215053763441,5.8,0
2024-01-10,Melbourne,Victoria,27.7,66.2,Summer,1,19.00215053763441,8.7,0
2024-01-11,Melbourne,Victoria,18.2,56.4,Summer,1,19.00215053763441,-0.8,0
2024-01-12,Melbourne,Victoria,22.5,64.0,Summer,1,19.00215053763441,3.5,0
2024-01-13,Melbourne,Victoria,18.6,60.5,Summer,1,19.00215053763441,-0.4,0
2024-01-14,Melbourne,Victoria,18.6,51.8,Summer,1,19.00215053763441,-0.4,0
2024-01-15,Melbourne,Victoria,18.1,64.8,Summer,1,19.00215053763441,-0.9,0
2024-01-16,Melbourne,Victoria,15.4,59.5,Summer,1,19.00215053763441,-3.6,0
2024-01-17,Melbourne,Victoria,11.5,57.1,Summer,1,19.00215053763441,-7.5,0
2024-01-18,Melbourne,Victoria,15.5,60.1,Summer,1,19.00215053763441,-3.5,0
2024-01-19,Melbourne,Victoria,14.5,54.1,Summer,1,19.00215053763441,-4.5,0
2024-01-20,Melbourne,Victoria,16.4,54.4,Summer,1,19.00215053763441,-2.6,0
2024-01-21,Melbourne,Victoria,19.4,65.2,Summer,1,19.00215053763441,0.4,0
2024-01-22,Melbourne,Victoria,20.4,67.3,Summer,1,19.00215053763441,1.4,0
2024-01-23,Melbourne,Victoria,18.1,53.8,Summer,1,19.00215053763441,-0.9,0
2024-01-24,Melbourne,Victoria,14.6,48.0,Summer,1,19.00215053763441,-4.4,0
