date,city,province,temperature,humidity,season
2023-09-25,Melbourne,Victoria,15.3,73.8,Spring
2023-09-26,Melbourne,Victoria,18.7,60.3,Spring
2023-09-27,Melbourne,Victoria,24.5,69.6,Spring
2023-09-28,Melbourne,Victoria,19.7,58.3,Spring
2023-09-29,Melbourne,Victoria,18.6,60.4,Spring
2023-09-30,Melbourne,Victoria,14.8,59.9,Spring
2023-10-01,Melbourne,Victoria,16.7,72.1,Spring
2023-10-02,Melbourne,Victoria,13.4,70.3,Spring
2023-10-03,Melbourne,Victoria,18.6,60.4,Spring
2023-10-04,Melbourne,Victoria,19.3,73.5,Spring
2023-10-05,Melbourne,Victoria,16.1,55.7,Spring
2023-10-06,Melbourne,Victoria,10.8,68.6,Spring
2023-10-07,Melbourne,Victoria,14.6,63.2,Spring
2023-10-08,Melbourne,Victoria,11.6,60.1,Spring
2023-10-09,Melbourne,Victoria,8.4,57.3,Spring
2023-10-10,Melbourne,Victoria,8.9,54.8,Spring
2023-10-11,Melbourne,Victoria,11.3,65.1,Spring
2023-10-12,Melbourne,Victoria,16.6,64.0,Spring
2023-10-13,Melbourne,Victoria,25.3,55.1,Spring
2023-10-14,Melbourne,Victoria,24.7,61.0,Spring
2023-10-15,Melbourne,Victoria,21.2,57.1,Spring
2023-10-16,Melbourne,Victoria,15.7,58.7,Spring
2023-10-17,Melbourne,Victoria,15.4,54.0,Spring
2023-10-18,Melbourne,Victoria,14.7,69.7,Spring
2023-10-19,Melbourne,Victoria,11.6,64.9,Spring
2023-10-20,Melbourne,Victoria,8.7,56.1,Spring
2023-10-21,Melbourne,Victoria,7.4,68.8,Spring
2023-10-22,Melbourne,Victoria,8.8,59.2,Spring
2023-10-23,Melbourne,Victoria,12.9,53.6,Spring
2023-10-24,Melbourne,Victoria,13.2,58.2,Spring
2023-10-25,Melbourne,Victoria,12.0,62.0,Spring
2023-10-26,Melbourne,Victoria,8.0,66.1,Spring
2023-10-27,Melbourne,Victoria,6.9,67.2,Spring
2023-10-28,Melbourne,Victoria,6.6,62.8,Spring
2023-10-29,Melbourne,Victoria,12.0,62.1,Spring
2023-10-30,Melbourne,Victoria,8.7,62.9,Spring
2023-10-31,Melbourne,Victoria,7.9,59.9,Spring
2023-11-01,Melbourne,Victoria,13.6,53.0,Spring
2023-11-02,Melbourne,Victoria,20.3,65.4,Spring
2023-11-03,Melbourne,Victoria,18.9,82.3,Spring
2023-11-04,Melbourne,Victoria,18.2,61.7,Spring
2023-11-05,Melbourne,Victoria,17.5,62.6,Spring
2023-11-06,Melbourne,Victoria,20.4,67.5,Spring
2023-11-07,Melbourne,Victoria,23.5,62.1,Spring
2023-11-08,Melbourne,Victoria,23.6,63.1,Spring
2023-11-09,Melbourne,Victoria,19.5,67.9,Spring
2023-11-10,Melbourne,Victoria,19.7,55.6,Spring
2023-11-11,Melbourne,Victoria,17.7,57.0,Spring
2023-11-12,Melbourne,Victoria,14.7,51.2,Spring
2023-11-13,Melbourne,Victoria,9.0,61.1,Spring
2023-11-14,Melbourne,Victoria,11.2,49.2,Spring
2023-11-15,Melbourne,Victoria,11.3,54.3,Spring
2023-11-16,Melbourne,Victoria,10.4,56.5,Spring
2023-11-17,Melbourne,Victoria,13.9,66.9,Spring
2023-11-18,Melbourne,Victoria,17.7,50.3,Spring
2023-11-19,Melbourne,Victoria,18.1,53.7,Spring
2023-11-20,Melbourne,Victoria,14.0,64.3,Spring
2023-11-21,Melbourne,Victoria,17.0,56.7,Spring
2023-11-22,Melbourne,Victoria,17.1,73.4,Spring
2023-11-23,Melbourne,Victoria,18.0,54.5,Spring
2023-11-24,Melbourne,Victoria,13.6,59.4,Spring
2023-11-25,Melbourne,Victoria,14.8,56.9,Spring
2023-11-26,Melbourne,Victoria,17.9,63.7,Spring
2023-11-27,Melbourne,Victoria,16.4,63.4,Spring
2023-11-28,Melbourne,Victoria,15.3,68.1,Spring
2023-11-29,Melbourne,Victoria,17.4,60.4,Spring
2023-11-30,Melbourne,Victoria,10.8,65.5,Spring
2023-12-01,Melbourne,Victoria,14.7,65.0,Summer
2023-12-02,Melbourne,Victoria,16.0,66.5,Summer
2023-12-03,Melbourne,Victoria,17.5,60.1,Summer
2023-12-04,Melbourne,Victoria,12.4,60.7,Summer
2023-12-05,Melbourne,Victoria,17.5,64.4,Summer
2023-12-06,Melbourne,Victoria,22.7,53.6,Summer
2023-12-07,Melbourne,Victoria,20.3,61.3,Summer
2023-12-08,Melbourne,Victoria,19.0,54.0,Summer
2023-12-09,Melbourne,Victoria,14.2,53.7,Summer
2023-12-10,Melbourne,Victoria,18.6,66.7,Summer
2023-12-11,Melbourne,Victoria,17.5,62.1,Summer
2023-12-12,Melbourne,Victoria,11.3,61.8,Summer
2023-12-13,Melbourne,Victoria,15.4,54.6,Summer
2023-12-14,Melbourne,Victoria,18.6,64.7,Summer
2023-12-15,Melbourne,Victoria,24.2,62.1,Summer
2023-12-16,Melbourne,Victoria,20.4,67.1,Summer
2023-12-17,Melbourne,Victoria,26.4,41.6,Summer
2023-12-18,Melbourne,Victoria,27.7,55.3,Summer
2023-12-19,Melbourne,Victoria,26.7,67.3,Summer
2023-12-20,Melbourne,Victoria,23.8,54.4,Summer
2023-12-21,Melbourne,Victoria,20.9,60.2,Summer
2023-12-22,Melbourne,Victoria,23.5,64.3,Summer
2023-12-23,Melbourne,Victoria,23.5,66.1,Summer
2023-12-24,Melbourne,Victoria,16.7,52.3,Summer
2023-12-25,Melbourne,Victoria,15.9,59.0,Summer
2023-12-26,Melbourne,Victoria,19.6,55.4,Summer
2023-12-27,Melbourne,Victoria,24.4,62.0,Summer
2023-12-28,Melbourne,Victoria,16.3,59.5,Summer
2023-12-29,Melbourne,Victoria,16.4,61.7,Summer
2023-12-30,Melbourne,Victoria,14.9,67.7,Summer
2023-12-31,Melbourne,Victoria,15.4,55.2,Summer
2024-01-01,Melbourne,Victoria,19.2,52.5,Summer
2024-01-02,Melbourne,Victoria,22.1,61.2,Summer
2024-01-03,Melbourne,Victoria,24.6,65.8,Summer
2024-01-04,Melbourne,Victoria,26.0,53.7,Summer
2024-01-05,Melbourne,Victoria,25.1,68.7,Summer
2024-01-06,Melbourne,Victoria,30.8,73.3,Summer
2024-01-07,Melbourne,Victoria,26.4,65.5,Summer
2024-01-08,Melbourne,Victoria,26.5,72.3,Summer
2024-01-09,Melbourne,Victoria,24.8,46.0,Summer
2024-01-10,Melbourne,Victoria,27.7,66.2,Summer
2024-01-11,Melbourne,Victoria,18.2,56.4,Summer
2024-01-12,Melbourne,Victoria,22.5,64.0,Summer
2024-01-13,Melbourne,Victoria,18.6,60.5,Summer
2024-01-14,Melbourne,Victoria,18.6,51.8,Summer
2024-01-15,Melbourne,Victoria,18.1,64.8,Summer
2024-01-16,Melbourne,Victoria,15.4,59.5,Summer
2024-01-17,Melbourne,Victoria,11.5,57.1,Summer
2024-01-18,Melbourne,Victoria,15.5,60.1,Summer
2024-01-19,Melbourne,Victoria,14.5,54.1,Summer
2024-01-20,Melbourne,Victoria,16.4,54.4,Summer
2024-01-21,Melbourne,Victoria,19.4,65.2,Summer
2024-01-22,Melbourne,Victoria,20.4,67.3,Summer
2024-01-23,Melbourne,Victoria,18.1,53.8,Summer
2024-01-24,Melbourne,Victoria,14.6,48.0,Summer
2024-01-25,Melbourne,Victoria,15.3,69.5,Summer
2024-01-26,Melbourne,Victoria,17.1,56.9,Summer
2024-01-27,Melbourne,Victoria,15.6,63.2,Summer
2024-01-28,Melbourne,Victoria,15.8,54.6,Summer
2024-01-29,Melbourne,Victoria,15.2,56.0,Summer
2024-01-30,Melbourne,Victoria,12.8,68.5,Summer
2024-01-31,Melbourne,Victoria,14.2,59.6,Summer
2024-02-01,Melbourne,Victoria,19.4,62.8,Summer
2024-02-02,Melbourne,Victoria,17.9,59.0,Summer
2024-02-03,Melbourne,Victoria,20.4,66.1,Summer
2024-02-04,Melbourne,Victoria,22.0,60.7,Summer
2024-02-05,Melbourne,Victoria,25.0,59.5,Summer
2024-02-06,Melbourne,Victoria,28.2,68.5,Summer
2024-02-07,Melbourne,Victoria,21.0,63.1,Summer
2024-02-08,Melbourne,Victoria,24.9,69.3,Summer
2024-02-09,Melbourne,Victoria,21.4,63.3,Summer
2024-02-10,Melbourne,Victoria,22.4,59.9,Summer
2024-02-11,Melbourne,Victoria,23.4,64.1,Summer
2024-02-12,Melbourne,Victoria,27.8,67.2,Summer
2024-02-13,Melbourne,Victoria,24.4,71.1,Summer
2024-02-14,Melbourne,Victoria,31.2,66.5,Summer
2024-02-15,Melbourne,Victoria,31.0,63.8,Summer
2024-02-16,Melbourne,Victoria,28.2,64.8,Summer
2024-02-17,Melbourne,Victoria,23.5,65.1,Summer
2024-02-18,Melbourne,Victoria,18.5,60.9,Summer
2024-02-19,Melbourne,Victoria,23.7,73.0,Summer
2024-02-20,Melbourne,Victoria,22.0,64.0,Summer
2024-02-21,Melbourne,Victoria,17.8,60.6,Summer
2024-02-22,Melbourne,Victoria,18.8,64.7,Summer
2024-02-23,Melbourne,Victoria,19.0,66.2,Summer
2024-02-24,Melbourne,Victoria,18.2,55.9,Summer
2024-02-25,Melbourne,Victoria,19.4,66.1,Summer
2024-02-26,Melbourne,Victoria,18.4,63.9,Summer
2024-02-27,Melbourne,Victoria,22.4,57.4,Summer
2024-02-28,Melbourne,Victoria,20.4,63.8,Summer
2024-02-29,Melbourne,Victoria,13.5,64.0,Summer
2024-03-01,Melbourne,Victoria,13.3,60.7,Autumn
2024-03-02,Melbourne,Victoria,19.8,59.4,Autumn
2024-03-03,Melbourne,Victoria,21.6,58.8,Autumn
2024-03-04,Melbourne,Victoria,24.3,60.3,Autumn
2024-03-05,Melbourne,Victoria,27.3,62.8,Autumn
2024-03-06,Melbourne,Victoria,21.8,64.8,Autumn
2024-03-07,Melbourne,Victoria,20.0,67.3,Autumn
2024-03-08,Melbourne,Victoria,24.8,75.2,Autumn
2024-03-09,Melbourne,Victoria,23.9,67.1,Autumn
2024-03-10,Melbourne,Victoria,26.1,61.2,Autumn
2024-03-11,Melbourne,Victoria,28.1,57.0,Autumn
2024-03-12,Melbourne,Victoria,31.0,64.0,Autumn
2024-03-13,Melbourne,Victoria,26.4,58.4,Autumn
2024-03-14,Melbourne,Victoria,22.7,52.2,Autumn
2024-03-15,Melbourne,Victoria,18.6,61.0,Autumn
2024-03-16,Melbourne,Victoria,19.0,55.2,Autumn
2024-03-17,Melbourne,Victoria,17.5,72.7,Autumn
2024-03-18,Melbourne,Victoria,20.3,61.0,Autumn
2024-03-19,Melbourne,Victoria,17.9,64.0,Autumn
2024-03-20,Melbourne,Victoria,20.5,75.1,Autumn
2024-03-21,Melbourne,Victoria,24.7,59.8,Autumn
2024-03-22,Melbourne,Victoria,22.1,76.3,Autumn
2024-03-23,Melbourne,Victoria,22.6,64.7,Autumn
2024-03-24,Melbourne,Victoria,15.7,57.0,Autumn
2024-03-25,Melbourne,Victoria,15.7,56.5,Autumn
2024-03-26,Melbourne,Victoria,17.7,59.5,Autumn
2024-03-27,Melbourne,Victoria,17.7,63.8,Autumn
2024-03-28,Melbourne,Victoria,17.2,59.1,Autumn
2024-03-29,Melbourne,Victoria,15.1,65.7,Autumn
2024-03-30,Melbourne,Victoria,20.3,60.6,Autumn
2024-03-31,Melbourne,Victoria,22.5,67.9,Autumn
2024-04-01,Melbourne,Victoria,21.6,65.5,Autumn
2024-04-02,Melbourne,Victoria,21.7,71.0,Autumn
2024-04-03,Melbourne,Victoria,26.0,66.3,Autumn
2024-04-04,Melbourne,Victoria,26.8,76.7,Autumn
2024-04-05,Melbourne,Victoria,23.2,62.0,Autumn
2024-04-06,Melbourne,Victoria,20.1,71.6,Autumn
2024-04-07,Melbourne,Victoria,18.1,61.2,Autumn
2024-04-08,Melbourne,Victoria,16.1,58.3,Autumn
2024-04-09,Melbourne,Victoria,19.3,64.1,Autumn
2024-04-10,Melbourne,Victoria,15.7,65.2,Autumn
2024-04-11,Melbourne,Victoria,17.1,73.9,Autumn
2024-04-12,Melbourne,Victoria,24.0,70.3,Autumn
2024-04-13,Melbourne,Victoria,17.2,60.8,Autumn
2024-04-14,Melbourne,Victoria,15.1,69.8,Autumn
2024-04-15,Melbourne,Victoria,14.4,73.4,Autumn
2024-04-16,Melbourne,Victoria,13.3,47.0,Autumn
2024-04-17,Melbourne,Victoria,11.3,71.1,Autumn
2024-04-18,Melbourne,Victoria,17.3,64.4,Autumn
2024-04-19,Melbourne,Victoria,20.9,66.6,Autumn
2024-04-20,Melbourne,Victoria,13.8,67.0,Autumn
2024-04-21,Melbourne,Victoria,12.2,65.5,Autumn
2024-04-22,Melbourne,Victoria,12.9,60.0,Autumn
2024-04-23,Melbourne,Victoria,18.9,66.4,Autumn
2024-04-24,Melbourne,Victoria,14.3,68.2,Autumn
2024-04-25,Melbourne,Victoria,19.3,63.8,Autumn
2024-04-26,Melbourne,Victoria,21.1,72.7,Autumn
2024-04-27,Melbourne,Victoria,18.7,65.2,Autumn
2024-04-28,Melbourne,Victoria,21.5,70.3,Autumn
2024-04-29,Melbourne,Victoria,22.3,60.6,Autumn
2024-04-30,Melbourne,Victoria,22.9,80.0,Autumn
2024-05-01,Melbourne,Victoria,17.1,71.1,Autumn
2024-05-02,Melbourne,Victoria,10.0,77.4,Autumn
2024-05-03,Melbourne,Victoria,7.5,78.9,Autumn
2024-05-04,Melbourne,Victoria,9.8,68.6,Autumn
2024-05-05,Melbourne,Victoria,11.8,72.2,Autumn
2024-05-06,Melbourne,Victoria,10.3,76.6,Autumn
2024-05-07,Melbourne,Victoria,11.3,77.7,Autumn
2024-05-08,Melbourne,Victoria,14.3,63.2,Autumn
2024-05-09,Melbourne,Victoria,16.4,71.5,Autumn
2024-05-10,Melbourne,Victoria,17.4,79.4,Autumn
2024-05-11,Melbourne,Victoria,13.8,85.5,Autumn
2024-05-12,Melbourne,Victoria,9.4,79.0,Autumn
2024-05-13,Melbourne,Victoria,9.0,81.2,Autumn
2024-05-14,Melbourne,Victoria,7.0,75.1,Autumn
2024-05-15,Melbourne,Victoria,9.0,76.0,Autumn
2024-05-16,Melbourne,Victoria,8.6,69.1,Autumn
2024-05-17,Melbourne,Victoria,7.4,69.0,Autumn
2024-05-18,Melbourne,Victoria,6.9,75.1,Autumn
2024-05-19,Melbourne,Victoria,5.4,62.1,Autumn
2024-05-20,Melbourne,Victoria,1.3,72.7,Autumn
2024-05-21,Melbourne,Victoria,5.8,65.6,Autumn
2024-05-22,Melbourne,Victoria,5.2,68.7,Autumn
2024-05-23,Melbourne,Victoria,11.0,70.0,Autumn
2024-05-24,Melbourne,Victoria,14.6,70.3,Autumn
2024-05-25,Melbourne,Victoria,13.2,73.6,Autumn
2024-05-26,Melbourne,Victoria,7.1,74.5,Autumn
2024-05-27,Melbourne,Victoria,8.5,75.3,Autumn
2024-05-28,Melbourne,Victoria,8.1,68.1,Autumn
2024-05-29,Melbourne,Victoria,4.8,73.7,Autumn
2024-05-30,Melbourne,Victoria,9.1,73.3,Autumn
2024-05-31,Melbourne,Victoria,7.8,64.7,Autumn
2024-06-01,Melbourne,Victoria,8.6,73.6,Winter
2024-06-02,Melbourne,Victoria,7.0,75.1,Winter
2024-06-03,Melbourne,Victoria,7.2,83.1,Winter
2024-06-04,Melbourne,Victoria,8.2,82.6,Winter
2024-06-05,Melbourne,Victoria,8.1,83.8,Winter
2024-06-06,Melbourne,Victoria,4.6,78.4,Winter
2024-06-07,Melbourne,Victoria,9.4,81.1,Winter
2024-06-08,Melbourne,Victoria,8.6,73.7,Winter
2024-06-09,Melbourne,Victoria,12.4,68.0,Winter
2024-06-10,Melbourne,Victoria,9.7,96.1,Winter
2024-06-11,Melbourne,Victoria,12.3,79.2,Winter
2024-06-12,Melbourne,Victoria,14.1,79.6,Winter
2024-06-13,Melbourne,Victoria,12.9,65.4,Winter
2024-06-14,Melbourne,Victoria,14.0,80.0,Winter
2024-06-15,Melbourne,Victoria,1.9,84.7,Winter
2024-06-16,Melbourne,Victoria,3.8,77.3,Winter
2024-06-17,Melbourne,Victoria,5.9,79.5,Winter
2024-06-18,Melbourne,Victoria,9.6,78.2,Winter
2024-06-19,Melbourne,Victoria,6.1,90.7,Winter
2024-06-20,Melbourne,Victoria,14.2,77.4,Winter
2024-06-21,Melbourne,Victoria,12.6,78.4,Winter
2024-06-22,Melbourne,Victoria,14.3,81.8,Winter
2024-06-23,Melbourne,Victoria,17.3,63.2,Winter
2024-06-24,Melbourne,Victoria,12.4,80.8,Winter
2024-06-25,Melbourne,Victoria,8.1,64.4,Winter
2024-06-26,Melbourne,Victoria,7.0,82.8,Winter
2024-06-27,Melbourne,Victoria,13.4,84.0,Winter
2024-06-28,Melbourne,Victoria,10.4,72.4,Winter
2024-06-29,Melbourne,Victoria,12.5,74.6,Winter
2024-06-30,Melbourne,Victoria,11.0,82.0,Winter
2024-07-01,Melbourne,Victoria,12.7,74.2,Winter
2024-07-02,Melbourne,Victoria,11.2,78.7,Winter
2024-07-03,Melbourne,Victoria,13.2,70.9,Winter
2024-07-04,Melbourne,Victoria,10.3,69.2,Winter
2024-07-05,Melbourne,Victoria,5.9,79.4,Winter
2024-07-06,Melbourne,Victoria,9.1,72.9,Winter
2024-07-07,Melbourne,Victoria,9.8,81.7,Winter
2024-07-08,Melbourne,Victoria,15.2,79.2,Winter
2024-07-09,Melbourne,Victoria,18.8,64.5,Winter
2024-07-10,Melbourne,Victoria,17.3,83.3,Winter
2024-07-11,Melbourne,Victoria,17.4,82.2,Winter
2024-07-12,Melbourne,Victoria,16.3,69.9,Winter
2024-07-13,Melbourne,Victoria,14.3,80.9,Winter
2024-07-14,Melbourne,Victoria,14.2,75.4,Winter
2024-07-15,Melbourne,Victoria,15.5,76.3,Winter
2024-07-16,Melbourne,Victoria,16.8,78.9,Winter
2024-07-17,Melbourne,Victoria,18.1,86.8,Winter
2024-07-18,Melbourne,Victoria,16.7,81.6,Winter
2024-07-19,Melbourne,Victoria,11.8,73.5,Winter
2024-07-20,Melbourne,Victoria,7.5,83.1,Winter
2024-07-21,Melbourne,Victoria,5.8,86.8,Winter
2024-07-22,Melbourne,Victoria,12.1,62.3,Winter
2024-07-23,Melbourne,Victoria,7.5,80.3,Winter
2024-07-24,Melbourne,Victoria,3.2,72.5,Winter
2024-07-25,Melbourne,Victoria,8.4,85.9,Winter
2024-07-26,Melbourne,Victoria,6.7,76.5,Winter
2024-07-27,Melbourne,Victoria,6.6,74.8,Winter
2024-07-28,Melbourne,Victoria,9.4,80.2,Winter
2024-07-29,Melbourne,Victoria,3.6,68.1,Winter
2024-07-30,Melbourne,Victoria,5.7,75.9,Winter
2024-07-31,Melbourne,Victoria,5.1,78.1,Winter
2024-08-01,Melbourne,Victoria,7.9,77.1,Winter
2024-08-02,Melbourne,Victoria,8.4,71.3,Winter
2024-08-03,Melbourne,Victoria,9.4,75.9,Winter
2024-08-04,Melbourne,Victoria,11.3,72.5,Winter
2024-08-05,Melbourne,Victoria,17.1,74.9,Winter
2024-08-06,Melbourne,Victoria,13.7,61.1,Winter
2024-08-07,Melbourne,Victoria,13.9,70.6,Winter
2024-08-08,Melbourne,Victoria,18.6,63.7,Winter
2024-08-09,Melbourne,Victoria,18.8,66.2,Winter
2024-08-10,Melbourne,Victoria,17.6,70.7,Winter
2024-08-11,Melbourne,Victoria,19.1,81.0,Winter
2024-08-12,Melbourne,Victoria,19.1,66.5,Winter
2024-08-13,Melbourne,Victoria,14.4,71.9,Winter
2024-08-14,Melbourne,Victoria,10.8,75.5,Winter
2024-08-15,Melbourne,Victoria,12.6,80.3,Winter
2024-08-16,Melbourne,Victoria,15.0,77.7,Winter
2024-08-17,Melbourne,Victoria,14.6,64.0,Winter
2024-08-18,Melbourne,Victoria,13.4,75.0,Winter
2024-08-19,Melbourne,Victoria,12.0,72.8,Winter
2024-08-20,Melbourne,Victoria,15.9,77.7,Winter
2024-08-21,Melbourne,Victoria,17.5,68.4,Winter
2024-08-22,Melbourne,Victoria,11.0,72.6,Winter
2024-08-23,Melbourne,Victoria,16.8,66.2,Winter
2024-08-24,Melbourne,Victoria,12.1,68.9,Winter
2024-08-25,Melbourne,Victoria,9.1,64.5,Winter
2024-08-26,Melbourne,Victoria,2.8,71.6,Winter
2024-08-27,Melbourne,Victoria,10.0,73.3,Winter
2024-08-28,Melbourne,Victoria,8.1,68.1,Winter
2024-08-29,Melbourne,Victoria,8.7,66.3,Winter
2024-08-30,Melbourne,Victoria,7.3,64.8,Winter
2024-08-31,Melbourne,Victoria,8.2,72.6,Winter
2024-09-01,Melbourne,Victoria,18.0,60.3,Spring
2024-09-02,Melbourne,Victoria,14.7,61.9,Spring
2024-09-03,Melbourne,Victoria,14.8,60.6,Spring
2024-09-04,Melbourne,Victoria,9.7,66.2,Spring
2024-09-05,Melbourne,Victoria,11.8,71.3,Spring
2024-09-06,Melbourne,Victoria,10.9,68.5,Spring
2024-09-07,Melbourne,Victoria,8.2,57.8,Spring
2024-09-08,Melbourne,Victoria,10.7,70.4,Spring
2024-09-09,Melbourne,Victoria,10.8,69.4,Spring
2024-09-10,Melbourne,Victoria,16.2,65.2,Spring
2024-09-11,Melbourne,Victoria,15.4,60.6,Spring
2024-09-12,Melbourne,Victoria,11.7,64.8,Spring
2024-09-13,Melbourne,Victoria,8.6,68.3,Spring
2024-09-14,Melbourne,Victoria,10.4,67.0,Spring
2024-09-15,Melbourne,Victoria,13.8,63.8,Spring
2024-09-16,Melbourne,Victoria,13.5,59.6,Spring
2024-09-17,Melbourne,Victoria,17.4,69.0,Spring
2024-09-18,Melbourne,Victoria,16.0,64.7,Spring
2024-09-19,Melbourne,Victoria,11.8,69.1,Spring
2024-09-20,Melbourne,Victoria,14.0,64.7,Spring
2024-09-21,Melbourne,Victoria,13.6,64.3,Spring
2024-09-22,Melbourne,Victoria,14.2,67.4,Spring
2024-09-23,Melbourne,Victoria,11.5,62.5,Spring
2024-09-24,Melbourne,Victoria,14.0,71.9,Spring
2024-09-25,Melbourne,Victoria,18.3,65.1,Spring
2024-09-26,Melbourne,Victoria,15.5,66.2,Spring
2024-09-27,Melbourne,Victoria,14.3,71.7,Spring
2024-09-28,Melbourne,Victoria,16.8,66.7,Spring
2024-09-29,Melbourne,Victoria,21.8,63.1,Spring
2024-09-30,Melbourne,Victoria,18.2,53.1,Spring
2024-10-01,Melbourne,Victoria,14.4,58.8,Spring
2024-10-02,Melbourne,Victoria,9.9,62.5,Spring
2024-10-03,Melbourne,Victoria,15.1,58.8,Spring
2024-10-04,Melbourne,Victoria,20.1,57.0,Spring
2024-10-05,Melbourne,Victoria,18.8,58.5,Spring
2024-10-06,Melbourne,Victoria,17.3,59.1,Spring
2024-10-07,Melbourne,Victoria,17.2,67.0,Spring
2024-10-08,Melbourne,Victoria,19.9,65.8,Spring
2024-10-09,Melbourne,Victoria,22.9,63.9,Spring
2024-10-10,Melbourne,Victoria,20.8,55.4,Spring
2024-10-11,Melbourne,Victoria,20.6,63.8,Spring
2024-10-12,Melbourne,Victoria,22.4,52.6,Spring
2024-10-13,Melbourne,Victoria,19.5,65.6,Spring
2024-10-14,Melbourne,Victoria,18.6,58.1,Spring
2024-10-15,Melbourne,Victoria,20.6,57.5,Spring
2024-10-16,Melbourne,Victoria,16.8,59.1,Spring
2024-10-17,Melbourne,Victoria,21.3,57.7,Spring
2024-10-18,Melbourne,Victoria,16.7,46.1,Spring
2024-10-19,Melbourne,Victoria,16.9,57.0,Spring
2024-10-20,Melbourne,Victoria,14.5,68.1,Spring
2024-10-21,Melbourne,Victoria,10.5,67.4,Spring
2024-10-22,Melbourne,Victoria,11.4,63.7,Spring
2024-10-23,Melbourne,Victoria,11.6,55.3,Spring
2024-10-24,Melbourne,Victoria,10.8,58.5,Spring
2024-10-25,Melbourne,Victoria,12.0,61.0,Spring
2024-10-26,Melbourne,Victoria,13.5,70.4,Spring
2024-10-27,Melbourne,Victoria,10.9,65.2,Spring
2024-10-28,Melbourne,Victoria,13.3,64.3,Spring
2024-10-29,Melbourne,Victoria,16.1,67.2,Spring
2024-10-30,Melbourne,Victoria,11.9,66.0,Spring
2024-10-31,Melbourne,Victoria,8.0,64.2,Spring
2024-11-01,Melbourne,Victoria,15.9,55.8,Spring
2024-11-02,Melbourne,Victoria,15.8,62.2,Spring
2024-11-03,Melbourne,Victoria,18.8,76.1,Spring
2024-11-04,Melbourne,Victoria,17.7,64.0,Spring
2024-11-05,Melbourne,Victoria,19.2,65.2,Spring
2024-11-06,Melbourne,Victoria,19.2,59.8,Spring
2024-11-07,Melbourne,Victoria,19.4,60.2,Spring
2024-11-08,Melbourne,Victoria,18.2,63.3,Spring
2024-11-09,Melbourne,Victoria,19.5,62.1,Spring
2024-11-10,Melbourne,Victoria,23.6,43.8,Spring
2024-11-11,Melbourne,Victoria,17.9,59.5,Spring
2024-11-12,Melbourne,Victoria,15.0,60.5,Spring
2024-11-13,Melbourne,Victoria,15.7,70.5,Spring
2024-11-14,Melbourne,Victoria,10.9,56.6,Spring
2024-11-15,Melbourne,Victoria,11.3,55.6,Spring
2024-11-16,Melbourne,Victoria,14.5,64.4,Spring
2024-11-17,Melbourne,Victoria,19.0,59.7,Spring
2024-11-18,Melbourne,Victoria,17.9,62.3,Spring
2024-11-19,Melbourne,Victoria,18.0,59.2,Spring
2024-11-20,Melbourne,Victoria,19.3,57.6,Spring
2024-11-21,Melbourne,Victoria,15.1,55.0,Spring
2024-11-22,Melbourne,Victoria,4.9,54.1,Spring
2024-11-23,Melbourne,Victoria,9.5,66.2,Spring
2024-11-24,Melbourne,Victoria,11.3,53.8,Spring
2024-11-25,Melbourne,Victoria,13.7,54.2,Spring
2024-11-26,Melbourne,Victoria,11.4,59.3,Spring
2024-11-27,Melbourne,Victoria,15.0,66.8,Spring
2024-11-28,Melbourne,Victoria,21.9,64.0,Spring
2024-11-29,Melbourne,Victoria,22.8,54.5,Spring
2024-11-30,Melbourne,Victoria,23.3,57.4,Spring
2024-12-01,Melbourne,Victoria,19.7,53.0,Summer
2024-12-02,Melbourne,Victoria,22.3,76.2,Summer
2024-12-03,Melbourne,Victoria,21.6,59.7,Summer
2024-12-04,Melbourne,Victoria,19.1,47.8,Summer
2024-12-05,Melbourne,Victoria,23.4,48.4,Summer
2024-12-06,Melbourne,Victoria,21.8,65.3,Summer
2024-12-07,Melbourne,Victoria,22.8,67.0,Summer
2024-12-08,Melbourne,Victoria,20.9,62.7,Summer
2024-12-09,Melbourne,Victoria,16.0,60.1,Summer
2024-12-10,Melbourne,Victoria,12.2,54.5,Summer
2024-12-11,Melbourne,Victoria,18.5,51.9,Summer
2024-12-12,Melbourne,Victoria,21.7,57.4,Summer
2024-12-13,Melbourne,Victoria,20.2,53.7,Summer
2024-12-14,Melbourne,Victoria,17.5,55.2,Summer
2024-12-15,Melbourne,Victoria,19.0,52.3,Summer
2024-12-16,Melbourne,Victoria,13.9,52.1,Summer
2024-12-17,Melbourne,Victoria,10.9,49.8,Summer
2024-12-18,Melbourne,Victoria,18.1,59.9,Summer
2024-12-19,Melbourne,Victoria,18.6,59.3,Summer
2024-12-20,Melbourne,Victoria,14.8,56.4,Summer
2024-12-21,Melbourne,Victoria,19.7,56.7,Summer
2024-12-22,Melbourne,Victoria,15.3,55.2,Summer
2024-12-23,Melbourne,Victoria,19.7,64.7,Summer
2024-12-24,Melbourne,Victoria,21.7,61.2,Summer
2024-12-25,Melbourne,Victoria,19.8,59.6,Summer
2024-12-26,Melbourne,Victoria,19.9,56.8,Summer
2024-12-27,Melbourne,Victoria,21.7,61.5,Summer
2024-12-28,Melbourne,Victoria,22.0,56.0,Summer
2024-12-29,Melbourne,Victoria,21.4,46.8,Summer
2024-12-30,Melbourne,Victoria,18.4,60.2,Summer
